uid,group,join_dt,device,id,country,gender,uid,dt,device,spent
1042000,B,2023-01-25,I,1042000,USA,M,,,,
1042001,B,2023-01-27,A,1042001,BRA,M,,,,
1042002,A,2023-02-03,I,1042002,CAN,F,,,,
1042003,B,2023-01-25,A,1042003,MEX,M,,,,
1042004,A,2023-01-25,A,1042004,DEU,M,,,,
1042005,A,2023-01-25,I,1042005,TUR,F,,,,
1042006,B,2023-01-30,A,1042006,USA,M,,,,
1042007,A,2023-01-25,A,1042007,USA,M,,,,
1042008,A,2023-01-25,I,1042008,DEU,F,,,,
1042009,B,2023-01-26,I,1042009,USA,M,,,,
1042010,A,2023-01-26,I,1042010,FRA,F,,,,
1042011,B,2023-01-25,I,1042011,AUS,M,,,,
1042012,B,2023-01-26,I,1042012,USA,F,,,,
1042013,A,2023-01-29,A,1042013,TUR,M,,,,
1042014,B,2023-01-25,A,1042014,USA,M,,,,
1042015,A,2023-01-27,A,1042015,GBR,M,,,,
1042017,A,2023-02-03,I,1042017,USA,F,,,,
1042018,A,2023-01-26,A,1042018,MEX,F,,,,
1042019,A,2023-01-27,I,1042019,USA,O,,,,
1042020,A,2023-01-26,A,1042020,USA,M,,,,
1042021,A,2023-01-26,I,1042021,ESP,,,,,
1042022,A,2023-02-02,A,1042022,FRA,M,,,,
1042023,B,2023-02-03,A,1042023,USA,F,,,,
1042024,B,2023-02-02,A,1042024,USA,M,,,,
1042025,B,2023-01-28,I,1042025,FRA,M,,,,
1042026,A,2023-01-25,A,1042026,MEX,F,,,,
1042027,A,2023-01-25,I,1042027,USA,,,,,
1042028,A,2023-01-29,A,1042028,FRA,F,,,,
1042029,A,2023-01-25,A,1042029,TUR,,,,,
1042030,A,2023-02-04,A,1042030,USA,M,,,,
1042031,A,2023-02-06,A,1042031,BRA,M,,,,
1042032,B,2023-01-30,I,1042032,BRA,,,,,
1042033,B,2023-01-26,I,1042033,ESP,M,,,,
1042034,B,2023-01-25,A,1042034,BRA,M,,,,
1042035,A,2023-01-27,I,1042035,BRA,F,,,,
1042036,B,2023-01-25,I,1042036,BRA,M,,,,
1042037,A,2023-02-06,A,1042037,MEX,M,,,,
1042038,A,2023-01-30,I,1042038,BRA,,,,,
1042039,A,2023-01-28,I,1042039,GBR,F,1042039,2023-01-28,I,73.61
1042040,A,2023-01-25,A,1042040,FRA,M,,,,
1042041,B,2023-01-25,A,1042041,BRA,F,,,,
1042042,B,2023-01-25,A,1042042,GBR,F,,,,
1042043,B,2023-01-25,A,1042043,CAN,M,,,,
1042044,A,2023-02-03,I,1042044,USA,M,,,,
1042045,B,2023-01-29,A,1042045,USA,F,,,,
1042046,A,2023-01-25,,1042046,CAN,F,,,,
1042047,A,2023-01-26,A,1042047,MEX,M,,,,
1042048,B,2023-01-26,I,1042048,BRA,M,,,,
1042049,A,2023-01-26,I,1042049,USA,,,,,
1042050,A,2023-01-25,A,1042050,GBR,F,,,,
1042051,B,2023-02-06,I,1042051,USA,M,,,,
1042052,B,2023-01-31,I,1042052,USA,M,,,,
1042053,B,2023-02-03,A,1042053,USA,O,,,,
1042055,A,2023-01-30,I,1042055,USA,M,,,,
1042056,A,2023-01-27,I,1042056,MEX,F,,,,
1042057,B,2023-01-28,I,1042057,DEU,F,,,,
1042058,A,2023-01-26,I,1042058,TUR,F,,,,
1042059,B,2023-01-27,A,1042059,BRA,F,,,,
1042060,B,2023-02-04,A,1042060,DEU,M,,,,
1042061,A,2023-01-25,A,1042061,CAN,F,,,,
1042062,A,2023-01-29,I,1042062,USA,M,,,,
1042063,A,2023-02-04,A,1042063,BRA,M,,,,
1042064,B,2023-01-30,A,1042064,DEU,M,,,,
1042065,A,2023-01-29,I,1042065,USA,,,,,
1042066,B,2023-01-25,A,1042066,DEU,M,,,,
1042067,A,2023-02-02,I,1042067,DEU,M,,,,
1042068,B,2023-01-25,I,1042068,USA,F,,,,
1042070,A,2023-01-26,I,1042070,TUR,M,,,,
1042071,B,2023-01-26,I,1042071,USA,M,,,,
1042072,B,2023-01-31,A,1042072,DEU,M,,,,
1042073,B,2023-02-01,A,1042073,USA,M,,,,
1042074,B,2023-01-31,A,1042074,FRA,M,,,,
1042075,A,2023-02-02,A,1042075,MEX,F,,,,
1042076,B,2023-01-31,I,1042076,TUR,F,,,,
1042078,A,2023-01-27,A,1042078,BRA,F,,,,
1042079,B,2023-02-05,A,1042079,MEX,F,,,,
1042080,B,2023-01-27,A,1042080,USA,,,,,
1042081,A,2023-02-06,A,1042081,MEX,F,,,,
1042082,A,2023-01-25,A,1042082,USA,M,,,,
1042083,A,2023-01-27,I,1042083,MEX,M,,,,
1042084,B,2023-01-28,A,1042084,USA,M,,,,
1042085,A,2023-01-26,I,1042085,ESP,,,,,
1042086,B,2023-01-25,I,1042086,BRA,M,,,,
1042087,A,2023-01-26,A,1042087,BRA,M,,,,
1042088,A,2023-01-29,A,1042088,USA,F,,,,
1042089,A,2023-01-26,A,1042089,BRA,,,,,
1042090,B,2023-01-27,A,1042090,USA,F,,,,
1042091,B,2023-01-25,A,1042091,FRA,F,,,,
1042092,A,2023-01-25,A,1042092,USA,,1042092,2023-01-25,A,63.27
1042093,B,2023-01-29,I,1042093,ESP,F,,,,
1042094,B,2023-01-25,A,1042094,AUS,M,,,,
1042095,A,2023-02-04,A,1042095,USA,M,,,,
1042096,A,2023-01-30,A,1042096,USA,M,,,,
1042097,A,2023-01-27,A,1042097,BRA,,,,,
1042098,B,2023-01-26,I,1042098,DEU,F,,,,
1042099,B,2023-01-26,A,1042099,BRA,M,,,,
1042100,A,2023-01-29,A,1042100,BRA,F,,,,
1042101,A,2023-01-25,A,1042101,USA,F,,,,
1042103,B,2023-01-25,A,1042103,USA,F,,,,
1042104,B,2023-01-25,I,1042104,MEX,F,,,,
1042105,A,2023-01-25,I,1042105,USA,M,,,,
1042106,B,2023-01-26,I,1042106,DEU,M,,,,
1042107,B,2023-02-01,A,1042107,USA,M,,,,
1042108,B,2023-02-06,A,1042108,MEX,F,,,,
1042109,B,2023-01-29,I,1042109,BRA,M,,,,
1042110,A,2023-02-02,A,1042110,USA,F,,,,
1042111,A,2023-01-26,I,1042111,USA,F,,,,
1042112,B,2023-01-25,A,1042112,ESP,F,,,,
1042113,A,2023-02-03,I,1042113,BRA,,,,,
1042114,A,2023-02-04,A,1042114,BRA,O,,,,
1042115,A,2023-02-04,I,1042115,MEX,F,,,,
1042116,A,2023-01-25,A,1042116,BRA,F,,,,
1042117,A,2023-01-26,A,1042117,MEX,M,,,,
1042118,A,2023-01-26,A,1042118,TUR,M,,,,
1042119,B,2023-01-29,I,1042119,USA,M,,,,
1042120,B,2023-02-03,I,1042120,CAN,,,,,
1042121,B,2023-02-02,I,1042121,USA,F,,,,
1042122,A,2023-02-03,I,1042122,ESP,M,,,,
1042123,A,2023-01-25,I,1042123,ESP,M,,,,
1042125,A,2023-01-27,I,1042125,BRA,M,,,,
1042126,B,2023-01-30,A,1042126,TUR,M,,,,
1042127,B,2023-01-29,A,1042127,BRA,F,,,,
1042128,A,2023-02-03,I,1042128,BRA,F,1042128,2023-02-05,I,23.10364036815313
1042128,A,2023-02-03,I,1042128,BRA,F,1042128,2023-02-03,I,73.63
1042129,B,2023-01-25,A,1042129,USA,M,,,,
1042130,B,2023-01-26,A,1042130,FRA,,,,,
1042131,A,2023-01-26,I,1042131,BRA,F,,,,
1042132,B,2023-01-30,A,1042132,USA,F,,,,
1042133,B,2023-01-25,A,1042133,MEX,M,,,,
1042134,A,2023-01-25,I,1042134,USA,F,,,,
1042135,A,2023-02-02,I,1042135,GBR,F,,,,
1042136,A,2023-02-01,I,1042136,USA,M,,,,
1042137,B,2023-02-02,A,1042137,DEU,F,,,,
1042138,A,2023-01-27,A,1042138,FRA,F,,,,
1042139,A,2023-01-29,I,1042139,USA,F,,,,
1042140,B,2023-01-26,A,1042140,MEX,M,,,,
1042141,B,2023-01-25,A,1042141,USA,M,,,,
1042142,A,2023-01-26,A,1042142,USA,M,,,,
1042143,B,2023-01-26,A,1042143,USA,F,,,,
1042144,B,2023-02-05,A,1042144,FRA,F,,,,
1042145,B,2023-01-25,A,1042145,BRA,M,,,,
1042146,B,2023-01-27,A,1042146,GBR,M,,,,
1042147,A,2023-01-31,I,1042147,BRA,F,,,,
1042148,A,2023-01-25,A,1042148,MEX,F,,,,
1042149,B,2023-01-28,A,1042149,FRA,F,,,,
1042150,B,2023-01-28,A,1042150,GBR,,,,,
1042151,B,2023-01-28,A,1042151,ESP,M,,,,
1042152,A,2023-01-27,I,1042152,DEU,M,,,,
1042153,A,2023-02-04,A,1042153,USA,F,,,,
1042154,A,2023-01-30,I,1042154,DEU,F,,,,
1042155,A,2023-01-27,A,1042155,USA,M,,,,
1042156,A,2023-01-27,A,1042156,FRA,F,,,,
1042157,B,2023-01-29,A,1042157,BRA,,,,,
1042158,A,2023-01-25,A,1042158,MEX,F,,,,
1042159,A,2023-01-25,A,1042159,FRA,M,,,,
1042160,A,2023-01-26,I,1042160,BRA,M,,,,
1042161,B,2023-01-26,I,1042161,BRA,F,,,,
1042162,A,2023-01-25,A,1042162,DEU,F,,,,
1042163,B,2023-01-29,I,1042163,MEX,,,,,
1042164,B,2023-01-28,I,1042164,CAN,F,,,,
1042165,B,2023-01-27,A,1042165,BRA,M,,,,
1042166,B,2023-02-01,A,1042166,BRA,,,,,
1042167,A,2023-01-25,A,1042167,ESP,M,,,,
1042168,B,2023-02-04,I,1042168,USA,F,,,,
1042169,A,2023-01-29,I,1042169,USA,M,,,,
1042170,B,2023-01-25,I,1042170,ESP,M,,,,
1042171,A,2023-02-02,A,1042171,USA,M,,,,
1042172,A,2023-01-26,A,1042172,USA,M,,,,
1042173,B,2023-02-02,A,1042173,USA,,1042173,2023-02-02,A,52.93
1042174,A,2023-01-26,A,1042174,FRA,M,,,,
1042175,B,2023-01-28,A,1042175,BRA,F,,,,
1042176,B,2023-01-25,A,1042176,TUR,F,,,,
1042177,A,2023-01-27,A,1042177,USA,M,,,,
1042178,A,2023-01-29,I,1042178,USA,F,,,,
1042179,A,2023-01-31,A,1042179,BRA,,,,,
1042180,A,2023-01-29,I,1042180,TUR,F,,,,
1042181,A,2023-01-30,A,1042181,BRA,M,,,,
1042182,B,2023-02-02,I,1042182,USA,F,,,,
1042183,B,2023-01-29,A,1042183,FRA,M,,,,
1042184,A,2023-01-28,I,1042184,BRA,F,1042184,2023-01-28,I,71.32
1042185,B,2023-01-27,I,1042185,DEU,,,,,
1042187,A,2023-01-25,I,1042187,BRA,M,,,,
1042188,B,2023-01-26,A,1042188,AUS,M,,,,
1042189,A,2023-01-25,A,1042189,USA,F,,,,
1042190,A,2023-01-29,A,1042190,MEX,F,,,,
1042191,B,2023-01-27,I,1042191,BRA,,,,,
1042192,B,2023-01-25,I,1042192,CAN,O,,,,
1042193,A,2023-01-31,A,1042193,MEX,M,,,,
1042194,A,2023-01-25,I,1042194,GBR,F,,,,
1042195,A,2023-01-25,A,1042195,GBR,F,,,,
1042196,A,2023-01-30,A,1042196,USA,F,,,,
1042197,A,2023-01-26,A,1042197,USA,F,,,,
1042198,B,2023-01-31,A,1042198,DEU,M,,,,
1042199,B,2023-01-26,I,1042199,USA,F,,,,
1042200,B,2023-02-04,A,1042200,MEX,F,,,,
1042201,B,2023-01-25,A,1042201,BRA,F,,,,
1042202,A,2023-01-31,I,1042202,AUS,,,,,
1042203,A,2023-02-04,A,1042203,BRA,F,,,,
1042204,A,2023-01-25,A,1042204,USA,M,,,,
1042205,B,2023-01-26,A,1042205,,F,,,,
1042206,A,2023-02-04,A,1042206,FRA,F,,,,
1042207,A,2023-01-27,I,1042207,BRA,M,,,,
1042208,B,2023-01-26,A,1042208,USA,M,,,,
1042209,A,2023-02-03,A,1042209,USA,F,,,,
1042210,B,2023-01-26,A,1042210,GBR,,,,,
1042211,A,2023-02-02,A,1042211,USA,F,,,,
1042212,B,2023-02-06,A,1042212,FRA,M,,,,
1042213,B,2023-01-26,I,1042213,GBR,M,,,,
1042214,B,2023-01-27,A,1042214,USA,F,1042214,2023-01-27,A,41.29
1042215,A,2023-01-28,A,1042215,USA,M,,,,
1042216,A,2023-01-30,A,1042216,BRA,O,1042216,2023-02-02,A,14.61988743564672
1042216,A,2023-01-30,A,1042216,BRA,O,1042216,2023-01-30,A,21.8
1042217,A,2023-01-30,I,1042217,USA,F,,,,
1042218,A,2023-01-26,I,1042218,CAN,M,,,,
1042219,B,2023-01-28,A,1042219,BRA,M,,,,
1042220,B,2023-02-03,A,1042220,DEU,M,,,,
1042221,B,2023-02-03,,1042221,BRA,F,,,,
1042222,B,2023-01-26,I,1042222,MEX,M,,,,
1042223,A,2023-02-02,A,1042223,GBR,F,,,,
1042224,A,2023-02-05,I,1042224,USA,,,,,
1042225,A,2023-01-25,I,1042225,USA,M,,,,
1042226,A,2023-01-25,I,1042226,DEU,M,,,,
1042227,A,2023-01-28,I,1042227,FRA,M,,,,
1042228,A,2023-01-26,A,1042228,USA,M,,,,
1042229,B,2023-01-28,A,1042229,MEX,F,,,,
1042230,B,2023-02-04,I,1042230,GBR,F,,,,
1042231,B,2023-01-25,I,1042231,MEX,M,,,,
1042232,B,2023-01-30,I,1042232,USA,F,,,,
1042233,B,2023-02-04,I,1042233,TUR,M,,,,
1042234,A,2023-01-28,I,1042234,USA,M,,,,
1042235,A,2023-02-04,A,1042235,BRA,M,,,,
1042236,A,2023-02-05,A,1042236,USA,M,,,,
1042237,B,2023-02-02,A,1042237,USA,,,,,
1042238,B,2023-02-02,A,1042238,GBR,M,,,,
1042239,A,2023-01-26,A,1042239,MEX,M,,,,
1042240,B,2023-01-25,A,1042240,MEX,F,,,,
1042241,A,2023-01-28,A,1042241,MEX,M,,,,
1042242,A,2023-02-04,A,1042242,BRA,M,,,,
1042243,A,2023-01-26,A,1042243,USA,F,,,,
1042244,B,2023-01-31,A,1042244,DEU,F,,,,
1042245,A,2023-02-03,I,1042245,USA,M,,,,
1042246,A,2023-01-25,A,1042246,FRA,F,,,,
1042247,B,2023-01-27,I,1042247,DEU,F,,,,
1042248,B,2023-01-25,A,1042248,TUR,M,,,,
1042249,B,2023-01-28,A,1042249,MEX,M,,,,
1042250,A,2023-01-27,I,1042250,USA,M,,,,
1042251,A,2023-01-26,I,1042251,MEX,M,,,,
1042252,A,2023-01-31,I,1042252,USA,F,,,,
1042253,B,2023-01-25,A,1042253,DEU,M,,,,
1042254,A,2023-02-06,I,1042254,BRA,M,1042254,2023-02-06,I,51.27
1042255,B,2023-01-25,A,1042255,ESP,M,,,,
1042256,A,2023-01-26,A,1042256,BRA,F,,,,
1042257,A,2023-01-25,A,1042257,MEX,,,,,
1042258,B,2023-01-25,I,1042258,BRA,,,,,
1042259,B,2023-01-26,A,1042259,BRA,F,,,,
1042260,B,2023-02-04,A,1042260,TUR,M,,,,
1042261,B,2023-01-25,A,1042261,BRA,F,,,,
1042262,A,2023-01-27,I,1042262,USA,M,1042262,2023-01-27,I,76.2
1042264,A,2023-01-29,I,1042264,FRA,,,,,
1042265,A,2023-01-30,I,1042265,USA,M,,,,
1042266,A,2023-01-26,I,1042266,USA,F,,,,
1042267,A,2023-02-01,A,1042267,CAN,,,,,
1042268,B,2023-01-27,A,1042268,BRA,F,,,,
1042269,B,2023-01-26,A,1042269,BRA,,,,,
1042270,A,2023-01-30,A,1042270,AUS,O,,,,
1042271,B,2023-02-05,I,1042271,TUR,M,,,,
1042272,B,2023-01-26,A,1042272,TUR,M,,,,
1042273,B,2023-01-27,A,1042273,USA,M,,,,
1042274,A,2023-01-28,A,1042274,BRA,F,,,,
1042275,B,2023-01-27,A,1042275,USA,F,,,,
1042276,B,2023-01-27,A,1042276,BRA,M,,,,
1042277,B,2023-01-25,A,1042277,MEX,F,,,,
1042278,A,2023-01-25,A,1042278,TUR,,,,,
1042279,B,2023-01-30,A,1042279,USA,F,,,,
1042280,A,2023-01-27,A,1042280,USA,F,,,,
1042281,B,2023-01-27,A,1042281,USA,O,,,,
1042282,B,2023-01-30,I,1042282,USA,F,,,,
1042283,B,2023-01-25,I,1042283,ESP,,,,,
1042284,B,2023-01-27,A,1042284,USA,F,,,,
1042285,B,2023-02-05,I,1042285,MEX,O,1042285,2023-02-06,I,48.2733810306442
1042285,B,2023-02-05,I,1042285,MEX,O,1042285,2023-02-05,I,99.28
1042286,A,2023-01-25,I,1042286,USA,M,,,,
1042287,A,2023-01-26,I,1042287,DEU,F,1042287,2023-01-26,I,109.23
1042288,B,2023-01-29,A,1042288,BRA,,,,,
1042289,A,2023-01-30,A,1042289,USA,F,,,,
1042290,B,2023-01-25,I,1042290,TUR,F,,,,
1042291,B,2023-01-29,A,1042291,BRA,F,,,,
1042292,B,2023-01-28,A,1042292,USA,M,,,,
1042293,B,2023-01-25,A,1042293,USA,M,,,,
1042294,A,2023-02-04,A,1042294,GBR,M,,,,
1042295,B,2023-01-26,I,1042295,BRA,O,,,,
1042296,A,2023-01-27,A,1042296,USA,M,,,,
1042297,B,2023-01-26,I,1042297,FRA,,,,,
1042298,B,2023-01-27,A,1042298,TUR,M,,,,
1042299,A,2023-01-26,A,1042299,BRA,M,,,,
1042300,B,2023-02-02,A,1042300,BRA,M,,,,
1042301,B,2023-01-28,A,1042301,USA,M,,,,
1042302,B,2023-01-25,A,1042302,TUR,M,,,,
1042303,A,2023-02-01,A,1042303,GBR,F,,,,
1042304,B,2023-01-29,I,1042304,FRA,M,,,,
1042305,B,2023-01-26,A,1042305,TUR,,,,,
1042306,A,2023-01-30,I,1042306,USA,F,1042306,2023-01-30,I,100.8
1042307,A,2023-01-26,A,1042307,BRA,M,,,,
1042308,A,2023-01-30,A,1042308,USA,M,,,,
1042309,B,2023-02-06,I,1042309,MEX,M,,,,
1042310,B,2023-01-25,A,1042310,TUR,F,,,,
1042311,B,2023-01-30,A,1042311,USA,M,,,,
1042312,B,2023-01-31,A,1042312,BRA,F,,,,
1042313,A,2023-01-28,A,1042313,USA,F,,,,
1042314,A,2023-02-05,A,1042314,DEU,M,,,,
1042315,B,2023-01-29,A,1042315,CAN,M,,,,
1042316,A,2023-01-27,A,1042316,DEU,F,,,,
1042317,A,2023-01-25,A,1042317,DEU,,,,,
1042318,B,2023-01-29,I,1042318,FRA,M,,,,
1042319,A,2023-01-31,I,1042319,BRA,,,,,
1042320,A,2023-01-31,I,1042320,USA,F,,,,
1042321,A,2023-01-28,A,1042321,BRA,M,,,,
1042322,A,2023-01-27,I,1042322,AUS,F,1042322,2023-01-27,I,46.82
1042323,A,2023-01-27,A,1042323,MEX,F,,,,
1042324,B,2023-01-27,A,1042324,TUR,F,,,,
1042325,A,2023-02-01,I,1042325,USA,M,,,,
1042326,A,2023-02-01,A,1042326,USA,M,,,,
1042327,B,2023-02-03,A,1042327,FRA,F,,,,
1042328,B,2023-01-27,A,1042328,MEX,M,,,,
1042329,A,2023-01-25,A,1042329,USA,,,,,
1042330,A,2023-01-30,I,1042330,BRA,M,,,,
1042331,B,2023-01-31,A,1042331,DEU,F,,,,
1042332,B,2023-01-28,I,1042332,USA,,,,,
1042333,A,2023-01-28,I,1042333,GBR,F,,,,
1042335,B,2023-01-25,A,1042335,BRA,F,,,,
1042336,B,2023-01-26,I,1042336,BRA,M,,,,
1042337,A,2023-02-02,A,1042337,USA,F,,,,
1042338,B,2023-01-26,A,1042338,ESP,M,,,,
1042339,A,2023-01-25,A,1042339,USA,M,,,,
1042340,A,2023-01-30,A,1042340,ESP,F,,,,
1042341,B,2023-01-25,A,1042341,FRA,F,,,,
1042342,A,2023-01-25,A,1042342,CAN,,,,,
1042343,A,2023-01-31,I,1042343,BRA,,,,,
1042344,B,2023-01-29,A,1042344,,F,,,,
1042345,B,2023-01-26,I,1042345,GBR,M,,,,
1042346,B,2023-01-28,A,1042346,USA,M,,,,
1042347,B,2023-01-25,A,1042347,USA,,,,,
1042348,B,2023-02-03,A,1042348,USA,F,,,,
1042349,B,2023-01-26,A,1042349,USA,,,,,
1042350,B,2023-01-28,A,1042350,MEX,M,,,,
1042351,B,2023-01-30,A,1042351,USA,,,,,
1042352,A,2023-01-31,I,1042352,USA,M,,,,
1042353,B,2023-01-26,A,1042353,USA,,,,,
1042354,A,2023-01-29,I,1042354,USA,F,,,,
1042355,B,2023-01-26,A,1042355,USA,M,,,,
1042356,B,2023-01-25,A,1042356,USA,F,,,,
1042357,A,2023-01-26,I,1042357,MEX,,,,,
1042358,A,2023-01-25,A,1042358,MEX,F,,,,
1042359,A,2023-01-29,I,1042359,MEX,F,1042359,2023-01-29,I,96.44
1042360,A,2023-01-27,A,1042360,FRA,F,,,,
1042361,B,2023-01-27,A,1042361,GBR,M,,,,
1042362,B,2023-02-04,I,1042362,BRA,,,,,
1042363,A,2023-01-30,A,1042363,USA,F,,,,
1042364,A,2023-01-29,A,1042364,FRA,F,,,,
1042365,B,2023-02-05,A,1042365,MEX,F,,,,
1042366,A,2023-01-26,A,1042366,USA,F,,,,
1042367,B,2023-01-27,A,1042367,MEX,F,,,,
1042368,A,2023-01-26,I,1042368,MEX,,,,,
1042369,A,2023-01-25,I,1042369,USA,M,,,,
1042370,B,2023-01-27,A,1042370,BRA,F,,,,
1042371,B,2023-02-02,A,1042371,USA,O,,,,
1042372,A,2023-02-06,A,1042372,USA,M,,,,
1042373,A,2023-01-25,I,1042373,USA,M,1042373,2023-01-29,I,16.49
1042374,A,2023-01-27,I,1042374,MEX,F,,,,
1042375,B,2023-01-27,I,1042375,MEX,M,,,,
1042376,A,2023-02-04,A,1042376,AUS,F,,,,
1042377,B,2023-01-30,A,1042377,DEU,,,,,
1042378,A,2023-02-04,A,1042378,ESP,M,,,,
1042379,A,2023-02-01,I,1042379,BRA,,,,,
1042380,A,2023-02-05,A,1042380,TUR,F,,,,
1042381,B,2023-02-01,I,1042381,BRA,,,,,
1042382,B,2023-01-30,A,1042382,USA,M,,,,
1042383,B,2023-01-26,A,1042383,BRA,M,,,,
1042384,A,2023-01-25,I,1042384,USA,M,,,,
1042385,A,2023-01-31,A,1042385,BRA,F,,,,
1042386,A,2023-02-04,A,1042386,BRA,M,,,,
1042387,B,2023-01-30,A,1042387,CAN,F,,,,
1042388,A,2023-01-29,I,1042388,BRA,F,,,,
1042389,B,2023-01-27,A,1042389,BRA,F,,,,
1042390,A,2023-01-25,A,1042390,MEX,F,,,,
1042391,B,2023-01-29,A,1042391,USA,O,,,,
1042392,A,2023-01-27,I,1042392,FRA,F,,,,
1042393,B,2023-01-25,I,1042393,GBR,F,,,,
1042394,B,2023-01-28,I,1042394,GBR,F,,,,
1042395,B,2023-01-28,I,1042395,AUS,M,,,,
1042396,B,2023-01-29,I,1042396,GBR,,1042396,2023-01-29,I,127.74
1042397,A,2023-01-26,A,1042397,BRA,M,,,,
1042398,B,2023-01-25,A,1042398,BRA,M,,,,
1042399,B,2023-01-28,A,1042399,USA,M,,,,
1042400,A,2023-01-27,A,1042400,USA,F,,,,
1042401,A,2023-01-26,A,1042401,FRA,M,,,,
1042402,B,2023-01-28,A,1042402,MEX,,,,,
1042403,B,2023-01-26,I,1042403,BRA,F,,,,
1042404,B,2023-01-29,,1042404,,F,,,,
1042405,A,2023-01-26,A,1042405,ESP,F,,,,
1042406,B,2023-02-06,I,1042406,CAN,F,,,,
1042407,A,2023-01-26,A,1042407,TUR,F,,,,
1042408,A,2023-01-28,A,1042408,DEU,M,,,,
1042409,A,2023-01-28,I,1042409,BRA,,,,,
1042410,A,2023-01-28,A,1042410,MEX,,,,,
1042411,B,2023-01-27,I,1042411,USA,F,1042411,2023-01-28,I,162.86
1042412,B,2023-01-26,A,1042412,BRA,M,,,,
1042413,B,2023-01-28,A,1042413,GBR,M,,,,
1042414,B,2023-01-26,I,1042414,,F,,,,
1042415,A,2023-01-26,I,1042415,TUR,F,,,,
1042416,B,2023-01-27,I,1042416,BRA,M,,,,
1042417,A,2023-01-25,I,1042417,USA,F,,,,
1042418,A,2023-01-26,A,1042418,GBR,F,,,,
1042419,A,2023-01-30,A,1042419,USA,F,,,,
1042421,B,2023-01-30,A,1042421,MEX,F,,,,
1042422,A,2023-01-25,A,1042422,USA,M,,,,
1042423,B,2023-01-28,A,1042423,MEX,F,1042423,2023-01-28,A,89.24
1042424,B,2023-02-03,A,1042424,USA,F,1042424,2023-02-05,A,262.29
1042425,B,2023-01-25,I,1042425,FRA,O,,,,
1042426,B,2023-01-26,I,1042426,DEU,M,,,,
1042427,B,2023-01-27,A,1042427,BRA,M,,,,
1042428,B,2023-01-26,I,1042428,GBR,M,,,,
1042429,B,2023-01-25,A,1042429,FRA,F,,,,
1042430,B,2023-02-05,A,1042430,USA,O,,,,
1042431,A,2023-01-31,A,1042431,USA,,,,,
1042432,A,2023-02-01,I,1042432,USA,M,,,,
1042433,A,2023-01-25,A,1042433,DEU,F,,,,
1042434,A,2023-01-27,I,1042434,USA,,,,,
1042435,B,2023-01-26,A,1042435,BRA,F,,,,
1042436,A,2023-01-30,A,1042436,FRA,M,,,,
1042437,B,2023-01-26,I,1042437,USA,M,,,,
1042439,A,2023-01-26,A,1042439,MEX,M,,,,
1042440,B,2023-01-25,A,1042440,USA,M,,,,
1042441,B,2023-01-25,A,1042441,TUR,M,,,,
1042442,B,2023-01-28,I,1042442,BRA,M,,,,
1042443,A,2023-01-25,I,1042443,USA,M,,,,
1042444,B,2023-01-29,A,1042444,USA,M,,,,
1042445,B,2023-01-26,A,1042445,USA,,,,,
1042446,A,2023-01-26,A,1042446,USA,O,,,,
1042447,A,2023-02-05,A,1042447,ESP,M,,,,
1042448,A,2023-02-06,A,1042448,BRA,F,,,,
1042449,B,2023-01-26,A,1042449,USA,F,,,,
1042450,A,2023-01-28,I,1042450,USA,F,,,,
1042451,A,2023-02-05,A,1042451,FRA,,,,,
1042452,A,2023-01-28,A,1042452,BRA,M,,,,
1042453,A,2023-01-30,I,1042453,USA,M,,,,
1042454,B,2023-01-27,A,1042454,USA,M,,,,
1042455,A,2023-01-25,I,1042455,USA,M,,,,
1042456,B,2023-01-28,A,1042456,USA,M,,,,
1042457,A,2023-01-29,A,1042457,BRA,F,,,,
1042458,B,2023-02-02,I,1042458,BRA,M,,,,
1042459,A,2023-01-28,A,1042459,BRA,M,,,,
1042460,A,2023-01-28,I,1042460,DEU,M,,,,
1042461,B,2023-01-25,I,1042461,GBR,M,,,,
1042462,B,2023-02-01,A,1042462,USA,M,,,,
1042463,A,2023-01-28,A,1042463,USA,,,,,
1042464,B,2023-01-26,A,1042464,DEU,F,,,,
1042465,A,2023-01-29,A,1042465,USA,M,,,,
1042466,A,2023-01-27,I,1042466,USA,M,,,,
1042467,B,2023-01-28,I,1042467,AUS,M,,,,
1042468,A,2023-01-26,I,1042468,MEX,F,,,,
1042469,A,2023-01-27,A,1042469,GBR,F,,,,
1042470,B,2023-02-02,I,1042470,CAN,M,1042470,2023-02-02,I,89.25
1042471,A,2023-02-03,I,1042471,USA,F,,,,
1042472,B,2023-01-25,A,1042472,BRA,F,,,,
1042473,B,2023-01-26,I,1042473,TUR,,,,,
1042474,A,2023-01-29,A,1042474,BRA,M,,,,
1042475,A,2023-01-30,A,1042475,CAN,F,,,,
1042476,A,2023-02-01,A,1042476,MEX,F,,,,
1042477,B,2023-01-28,I,1042477,GBR,F,,,,
1042478,B,2023-01-27,A,1042478,USA,,,,,
1042479,B,2023-01-25,A,1042479,CAN,M,,,,
1042480,A,2023-01-30,I,1042480,MEX,M,,,,
1042481,A,2023-02-01,A,1042481,TUR,M,,,,
1042482,A,2023-01-26,A,1042482,USA,F,,,,
1042483,A,2023-01-28,A,1042483,USA,M,,,,
1042484,A,2023-01-29,A,1042484,USA,F,,,,
1042485,A,2023-01-25,A,1042485,BRA,,,,,
1042486,A,2023-01-25,A,1042486,USA,,,,,
